<FFMS_News>|2010-11-19|19:15:10|0|0|0|1|0|0|0|0|0|0|1|0|0|3|0|0|Имущественные налоги будут уплачиваться за счет имущества, составляющего ЗПИФ. Закон принят во 2-ом и 3-м чтении Государственной Думой. |Думой
<FFMS_News>|2010-11-23|22:53:48|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Позиция ФСФР России о конкурсах частных инвесторов http://www.ffms.ru/ru/legislation/letters/index.php?id_3=6820&year_3=2010&month_3=11 |России
<FFMS_News>|2010-11-27|11:50:58|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|ФСФР России зарегистрировала правила нового ЗПИФ художественных ценностей «Великие мастера» под управлением ООО УК «Монетный Двор Траст». |России
<FFMS_News>|2010-11-27|11:52:14|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|До конца года планируется запустить мобильную версию сайта ФСФР России и официальный блог руководителя службы. |России
<FFMS_News>|2010-12-01|09:15:35|0|0|0|2|0|0|0|0|0|0|0|0|0|3|0|0|В Российской газете опубликованы приказы ФСФР России об определении расчетной стоимости фин.инструментов (цены цб) в целях 23 и 25 глав НК. |Российской Федерацией|России
<FFMS_News>|2010-12-02|16:50:03|0|0|1|1|0|0|0|0|0|0|1|0|0|3|0|0|Арбитражный Суд отказал Сбербанку в признании недействительным постановления ФСФР России о привлечении Банка к адм.ответственности. |России
<FFMS_News>|2010-12-02|16:51:42|0|0|0|1|0|0|0|0|0|0|1|0|0|3|0|0|Арбитражный Суд отказал Межпромбанку в признании недействительным постановления ФСФР России о привлечении Банка к адм.ответственности. |России
<FFMS_News>|2010-12-07|23:47:14|0|0|0|1|0|0|0|0|0|0|1|0|0|2|0|0|ФСФР России впервые зарегистрировала выпуск и проспект РДР. В основе выпуска - акции РУСАЛ. |России
<FFMS_News>|2010-12-09|19:02:06|0|0|0|2|0|0|0|0|0|0|1|0|0|3|0|0|Подготовленный ФСФР России законопроект, направленный на развитие венчурных фондов и биржевых фондов (ETF), внесен в Государственную Думу. |России|Думу
<FFMS_News>|2010-12-09|19:10:01|0|0|0|2|0|0|0|0|0|0|1|0|0|2|0|0|Подготовленный ФСФР России проект закона о пруденциальном надзоре внесен в Государственную Думу. |России|Думу
<FFMS_News>|2010-12-15|09:21:27|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|ФСФР России аккредитовала  СРО НАПФ на осуществление аттестации специалистов финансового рынка. |России
<FFMS_News>|2010-12-17|16:38:52|0|0|1|1|0|0|0|0|0|0|1|0|0|3|0|0|Комитет Госдумы по финансовому рынку рекомендовал принять во втором чтении подготовленный ФСФР России законопроект о клиринге. |России
<FFMS_News>|2010-12-20|13:16:54|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Опубликованы сведения о результатах рассмотрения судебных дел с участием центрального аппарата ФСФР России в III кв. 2010 года: www.ffms.ru |России
<FFMS_News>|2010-12-24|17:07:14|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Арбитражный суд признал недействительным приказ ФСФР России об аннулировании лицензии ООО "Депозитарий Иркол". Будет аппеляция. |России
<FFMS_News>|2010-12-24|19:42:23|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|На сайте ФСФР России размещен проект приказа о перечне и порядке раскрытия инсайдерской информации. |России
<FFMS_News>|2010-12-24|23:04:30|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|На сайте ФСФР России размещен проект приказа "о маркет-мейкерах". |России
<FFMS_News>|2010-12-24|23:21:54|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|0|Итоги недели: на российском рынке появились первые иностранные бумаги и первые РДР! 
