<FSIN_Russia>|2012-08-15|16:51:09|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Сотрудники УФСИН России по Архангельской области участвуют в межведомственной операции… http://t.co/VGBuU3sm |России|Архангельской области
<FSIN_Russia>|2012-08-15|16:51:09|0|0|0|3|0|0|0|0|0|0|0|0|0|2|0|0|Епископ Брянский и Севский Александр посетил ИК-6 УФСИН России по Брянской области http://t.co/A9lUUPCn |Севский район|России|Брянской области
<FSIN_Russia>|2012-08-15|16:51:10|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ИК-12 УФСИН России по Омской области осужденные тувинцы отпраздновали Наадым http://t.co/9M6m8u9a |России|Омской области
<FSIN_Russia>|2012-08-16|13:33:22|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|В Тюменской воспитательной колонии отметили День физкультурника http://t.co/ja9EjBw6 |Тюменской области
<FSIN_Russia>|2012-08-16|13:33:22|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|В Чувашии прошли совместные тактико-специальные занятия отрядов специального назначения трех… http://t.co/McBJ8Ovn |Чувашии
<FSIN_Russia>|2012-08-16|14:29:55|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Условно осужденные подростки из Смоленска познакомились с творчеством Владимира Высоцкого http://t.co/Vn5Ead7q |Смоленска|Владимира
<FSIN_Russia>|2012-08-16|14:29:55|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В Мордовии при посещении учреждений УИС члены Общественного совета при ФСИН России выяснили… http://t.co/K4rpBgkq |Мордовии|России
<FSIN_Russia>|2012-08-16|14:29:55|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Правозащитники и прокуратура проверили деятельность ИК-5 УФСИН России по Республике Татарстан http://t.co/Tv8uRs01 |России|Татарстан
<FSIN_Russia>|2012-08-16|14:29:55|0|0|0|2|0|0|0|0|0|0|0|0|0|3|0|0|В ИК-5 УФСИН России по Тверской области для осужденных женщин пройдет родительский день под… http://t.co/P3CcvJAn |России|Тверской области
<FSIN_Russia>|2012-08-16|14:29:56|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|Вынесен приговор бывшему сотруднику ГУФСИН России по Свердловской области http://t.co/SQNycz11 |России|Свердловской области
<FSIN_Russia>|2012-08-16|17:08:45|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В учреждения ГУФСИН России по Новосибирской области приедет миссионерский автопоезд http://t.co/ubJy4nVt |России|Новосибирской области
<FSIN_Russia>|2012-08-16|17:08:45|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Учреждения УИС Кемеровской области готовятся к участию в выставке «Символы Отчизны – 2012» http://t.co/wKNWShPG |Кемеровской области
<FSIN_Russia>|2012-08-16|17:08:51|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|Инструктор-кинолог ОСН «Зубр» УФСИН России по Псковской области стала призером Кубка стадиона… http://t.co/HpZQQIe6 |России|Псковской области
<FSIN_Russia>|2012-08-16|17:08:51|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|Сотрудники ОСН(б) «Акула» УФСИН России по Краснодарскому краю провели занятия с… http://t.co/dGjUdJMi |России|Краснодарскому краю
<FSIN_Russia>|2012-08-16|17:08:51|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Сборы заместителей начальников учреждений по безопасности завершились в УФСИН России по… http://t.co/WHuAIkAi |России
<FSIN_Russia>|2012-08-16|18:31:30|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Директор ФСИН России встретился с чемпионом Олимпийских игр в Лондоне Арсеном Галстяном и… http://t.co/lUkv1akT |России|Лондоне
<FSIN_Russia>|2012-08-16|19:46:24|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В Мордовии член Общественного совета при ФСИН России Петр Карпенко вручил диплом осужденному… http://t.co/XFFAxJkF |Мордовии|России
<FSIN_Russia>|2012-08-16|19:46:24|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Директор ФСИН России Геннадий Корниенко встретился с чемпионом Олимпийских игр в Лондоне… http://t.co/URlnf6y0 |России
<FSIN_Russia>|2012-08-17|09:48:45|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Осужденные УФСИН России по Республике Марий Эл получат высшее образование в колонии http://t.co/kypfuuUc |России|Марий Эл
<FSIN_Russia>|2012-08-17|09:48:45|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|УФСИН России по Краснодарскому краю продолжает оказание помощи сотрудникам УИС, пострадавшим… http://t.co/bxfOGBdq |России|Краснодарскому краю
<FSIN_Russia>|2012-08-17|09:48:46|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|В ИК-4 УФСИН России по Ивановской области состоялся День открытых дверей для родственников… http://t.co/UIsLZkQw |России|Ивановской области
<FSIN_Russia>|2012-08-17|09:48:46|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|В ГУФСИН России по Республике Башкортостан во время Рамадана администрация учреждений пошла… http://t.co/KQQhNViV |России|Башкортостан
<FSIN_Russia>|2012-08-17|09:48:46|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В Бийской ВК УФСИН России по Алтайскому краю прошел очередной этап Всероссийской спартакиады… http://t.co/bRGWFNZb |России|Алтайскому краю
<FSIN_Russia>|2012-08-17|11:08:24|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|В Атлянской ВК ГУФСИН России по Челябинской области прошли соревнования в рамках III… http://t.co/Pml7t48O |России|Челябинской области
<FSIN_Russia>|2012-08-17|11:08:27|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Заседание Общественного совета прошло в ИК-16 УФСИН России по Архангельской области http://t.co/aVC7SAfC |России|Архангельской области
<FSIN_Russia>|2012-08-17|12:27:07|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ГУФСИН России по Красноярскому краю состоялся IV Слет молодых сотрудников пенитенциарных… http://t.co/IX0PthUX |России|Красноярскому краю
<FSIN_Russia>|2012-08-17|12:27:08|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|Сотрудники ЛИУ-1 УФСИН России по Алтайскому краю отпраздновали 55-летний юбилей учреждения http://t.co/xp0U5fSd |России|Алтайскому краю
<FSIN_Russia>|2012-08-17|12:27:08|0|0|0|1|0|0|0|0|0|0|1|0|0|3|0|0|Очередная партия наркотиков и сотовых телефонов не дошла до осужденных УФСИН России по… http://t.co/nrkHK49E |России
<FSIN_Russia>|2012-08-17|12:27:08|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ИК-1 ГУФСИН России по Челябинской области побывали представители миссии тюремного служения… http://t.co/Nz1RwpCh |России|Челябинской области
<FSIN_Russia>|2012-08-17|12:27:09|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ИК-5 УФСИН России по Республике Мордовия открыт колбасный цех http://t.co/mWb4cMjH |России|Мордовия
<FSIN_Russia>|2012-08-17|15:01:26|0|0|0|1|0|0|1|0|0|0|0|0|0|3|0|0|Сотрудники УИИ УФСИН по Забайкальскому краю и их подопечные оказали помощь единственному в… http://t.co/BwNJGPGj |Забайкальскому краю
<FSIN_Russia>|2012-08-17|15:01:32|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|В УФСИН России по Республике Татарстан завершился чемпионат по мини-футболу среди сотрудников http://t.co/zCQECnVz |России|Татарстан
<FSIN_Russia>|2012-08-17|15:01:32|0|0|0|2|0|0|0|0|0|0|0|0|1|3|0|0|Проверили действия оперативного штаба УФСИН России по г. Москве в случае побега из СИЗО http://t.co/M9A0IQmz |России|Москве
<FSIN_Russia>|2012-08-17|16:28:47|0|0|0|1|0|0|1|0|0|0|0|0|0|3|0|0|В Забайкальском крае сотрудники УИИ и их подопечные оказали помощь единственному в Забайкалье… http://t.co/E4SpHJCm |Забайкальском крае
<FSIN_Russia>|2012-08-17|17:50:06|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Глава тюремного ведомства начал диалог с правозащитниками http://t.co/WbnRiaPq 
<FSIN_Russia>|2012-08-18|16:58:02|0|0|0|1|0|0|0|0|0|0|0|0|1|3|0|0|Директор ФСИН России Геннадий Корниенко побывал с рабочим визитом в УФСИН России по г. Санкт… http://t.co/IItGPqqX |России
